"";"section_h1";"section_h2";"report_id";"sentence";"sent_order";"interaction";"sender";"target";"title";"event";"event_name";"conf_startdate";"conf_enddate";"negotiation_date";"row_id"
"3235";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Following concerns raised by TUVALU, supported by ECUADOR, SWITZERLAND and others, he clarified that the non-paper is not a negotiating text.";4255;"support";"SWITZERLAND";"TUVALU";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3235
"3236";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"THAILAND, supported by TUVALU, called for a table to clarify parties’ positions in order to facilitate discussions in Barcelona.";4271;"support";"TUVALU";"THAILAND";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3236
"3237";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"On HFCs, the EU, supported by COSTA RICA, expressed interest in exploring linkages between the UNFCCC and the Montreal Protocol on Substances that Deplete the Ozone Layer.";4283;"support";"COSTA RICA";"EU";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3237
"3238";"LCA CONTACT GROUPS 
";"FINANCE:";258;"NEW ZEALAND, supported by the US, preferred MRV as a heading for the section, observing that compliance is a cross-cutting issue.";4318;"support";"US";"NEW ZEALAND";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3238
"3239";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Supported by ARGENTINA, South Africa, for the AFRICAN GROUP, JAPAN, ETHIOPIA and MEXICO, and opposed by SAUDI ARABIA, CANADA also proposed deleting a paragraph stating that NAMAs shall not include technologies that have adverse impacts on the environment, such as nuclear power and large-scale hydropower.";4246;"opposition";"SAUDI ARABIA";"ARGENTINA";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3239
"3240";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Supported by ARGENTINA, South Africa, for the AFRICAN GROUP, JAPAN, ETHIOPIA and MEXICO, and opposed by SAUDI ARABIA, CANADA also proposed deleting a paragraph stating that NAMAs shall not include technologies that have adverse impacts on the environment, such as nuclear power and large-scale hydropower.";4246;"opposition";"SAUDI ARABIA";"AFRICAN GROUP";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3240
"3241";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Supported by ARGENTINA, South Africa, for the AFRICAN GROUP, JAPAN, ETHIOPIA and MEXICO, and opposed by SAUDI ARABIA, CANADA also proposed deleting a paragraph stating that NAMAs shall not include technologies that have adverse impacts on the environment, such as nuclear power and large-scale hydropower.";4246;"opposition";"SAUDI ARABIA";"JAPAN";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3241
"3242";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Supported by ARGENTINA, South Africa, for the AFRICAN GROUP, JAPAN, ETHIOPIA and MEXICO, and opposed by SAUDI ARABIA, CANADA also proposed deleting a paragraph stating that NAMAs shall not include technologies that have adverse impacts on the environment, such as nuclear power and large-scale hydropower.";4246;"opposition";"SAUDI ARABIA";"ETHIOPIA";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3242
"3243";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Supported by ARGENTINA, South Africa, for the AFRICAN GROUP, JAPAN, ETHIOPIA and MEXICO, and opposed by SAUDI ARABIA, CANADA also proposed deleting a paragraph stating that NAMAs shall not include technologies that have adverse impacts on the environment, such as nuclear power and large-scale hydropower.";4246;"opposition";"SAUDI ARABIA";"MEXICO";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3243
"3244";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Following concerns raised by TUVALU, supported by ECUADOR, SWITZERLAND and others, he clarified that the non-paper is not a negotiating text.";4255;"agreement";"SWITZERLAND";"ECUADOR";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3244
"3245";"LCA CONTACT GROUPS 
";"CAPACITY BUILDING:";258;"Following concerns raised by TUVALU, supported by ECUADOR, SWITZERLAND and others, he clarified that the non-paper is not a negotiating text.";4255;"agreement";"ECUADOR";"SWITZERLAND";"Report of main proceedings for 8 October 2009";"Bangkok Climate Change Talks - September/October 2009";"Bangkok Climate Change Talks - September/October 2009";2009-09-28;2009-10-09;2009-10-08;3245
"3246";"LCA CONTACT GROUPS 
";"TECHNOLOGY:";257;"The Philippines, for the G-77/CHINA, supported by AUSTRALIA, called for discussion of objectives and scope.";4200;"support";"AUSTRALIA";"G-77/CHINA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3246
"3247";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"support";"SOUTH AFRICA";"G-77/CHINA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3247
"3248";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"support";"CHINA";"G-77/CHINA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3248
"3249";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"support";"SAUDI ARABIA";"G-77/CHINA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3249
"3250";"LCA CONTACT GROUPS 
";"FINANCE:";257;"The Philippines, for the G-77/CHINA, supported by Barbados, for AOSIS, and others, said that facilitating and matching mechanisms did not provide financing.";4218;"support";"AOSIS";"G-77/CHINA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3250
"3251";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"support";"ALGERIA";"AFRICAN GROUP";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3251
"3252";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"support";"EGYPT";"AFRICAN GROUP";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3252
"3253";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"support";"BOLIVIA";"AFRICAN GROUP";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3253
"3254";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"support";"VENEZUELA";"AFRICAN GROUP";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3254
"3255";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"agreement";"CHINA";"SOUTH AFRICA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3255
"3256";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"agreement";"SAUDI ARABIA";"SOUTH AFRICA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3256
"3257";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"agreement";"SOUTH AFRICA";"CHINA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3257
"3258";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"agreement";"SAUDI ARABIA";"CHINA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3258
"3259";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"agreement";"SOUTH AFRICA";"SAUDI ARABIA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3259
"3260";"LCA CONTACT GROUPS 
";"MITIGATION:";257;"Brazil, for the G-77/CHINA, supported by SOUTH AFRICA, CHINA and SAUDI ARABIA, expressed concern with the compatibility of proposals on common mitigation frameworks with the Convention and the BAP.";4206;"agreement";"CHINA";"SAUDI ARABIA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3260
"3261";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"agreement";"EGYPT";"ALGERIA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3261
"3262";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"agreement";"BOLIVIA";"ALGERIA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3262
"3263";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"agreement";"VENEZUELA";"ALGERIA";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3263
"3264";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"agreement";"ALGERIA";"EGYPT";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3264
"3265";"KP CONTACT GROUPS 
";"POTENTIAL CONSEQUENCES:";257;"The Gambia, on behalf of the AFRICAN GROUP, supported by ALGERIA, EGYPT, BOLIVIA and VENEZUELA called for all contact groups under the AWG-KP to be suspended until conclusion of work by the contact group on Annex I emission reductions.";4227;"agreement";"BOLIVIA";"EGYPT";"Report of main proceedings for 2 November 2009";"Barcelona Climate Change Talks - November 2009";"Barcelona Climate Change Talks - November 2009";2009-11-02;2009-11-06;2009-11-02;3265
