"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"919";26663;2269;2003-12-07;227;"Japan";"Norway";"NORWAY supported a 9% budget increase, while JAPAN reaffirmed its position to support a zero growth budget and to move the interim allocation from the core budget to the supplemental Trust Fund";"TARGET SUPPORTED A 9% BUDGET INCREASE, WHILE SENDER REAFFIRMED ITS POSITION TO SUPPORT A ZERO GROWTH BUDGET AND TO MOVE THE INTERIM ALLOCATION FROM THE CORE BUDGET TO THE SUPPLEMENTAL TRUST FUND";0;6
"920";26666;2533;2003-12-07;227;"United States";"St. Lucia";"On timing of submissions of second and, where appropriate, third national communications, the US and SAINT LUCIA questioned the meaning of “availability of financial resources.”";"ON TIMING OF SUBMISSIONS OF SECOND AND, WHERE APPROPRIATE, THIRD NATIONAL COMMUNICATIONS, THE SENDER AND TARGET QUESTIONED THE MEANING OF “AVAILABILITY OF FINANCIAL RESOURCES.”";1;4
"921";26667;2533;2003-12-07;227;"St. Lucia";"United States";"On timing of submissions of second and, where appropriate, third national communications, the US and SAINT LUCIA questioned the meaning of “availability of financial resources.”";"ON TIMING OF SUBMISSIONS OF SECOND AND, WHERE APPROPRIATE, THIRD NATIONAL COMMUNICATIONS, THE TARGET AND SENDER QUESTIONED THE MEANING OF “AVAILABILITY OF FINANCIAL RESOURCES.”";1;4
"922";26678;1381;2003-12-07;227;"Ghana";"Thailand";"GHANA and THAILAND recommended amending text on support from international and other organizations.";"SENDER AND TARGET RECOMMENDED AMENDING TEXT ON SUPPORT FROM INTERNATIONAL AND OTHER ORGANIZATIONS.";1;4
"923";26679;1381;2003-12-07;227;"Thailand";"Ghana";"GHANA and THAILAND recommended amending text on support from international and other organizations.";"TARGET AND SENDER RECOMMENDED AMENDING TEXT ON SUPPORT FROM INTERNATIONAL AND OTHER ORGANIZATIONS.";1;4
"924";26684;934;2003-12-07;227;"China";"Malaysia";"CHINA and MALAYSIA recommended combining paragraphs on resource allocation and requests for support to the EGTT.";"SENDER AND TARGET RECOMMENDED COMBINING PARAGRAPHS ON RESOURCE ALLOCATION AND REQUESTS FOR SUPPORT TO THE EGTT.";1;4
"925";26685;934;2003-12-07;227;"Malaysia";"China";"CHINA and MALAYSIA recommended combining paragraphs on resource allocation and requests for support to the EGTT.";"TARGET AND SENDER RECOMMENDED COMBINING PARAGRAPHS ON RESOURCE ALLOCATION AND REQUESTS FOR SUPPORT TO THE EGTT.";1;4
"926";26782;2544;2003-12-10;228;"Japan";"United States";"Opposed by JAPAN, he (US) said that there must be a focus solely on fourth national communications.";"OPPOSED BY SENDER, HE (TARGET) SAID THAT THERE MUST BE A FOCUS SOLELY ON FOURTH NATIONAL COMMUNICATIONS.";0;6
"927";26783;2886;2003-12-10;228;"Japan";"Saudi Arabia";"SAUDI ARABIA, opposed by JAPAN, insisted that the workshop should focus only on Annex I Parties’ projections.";"TARGET, OPPOSED BY SENDER, INSISTED THAT THE WORKSHOP SHOULD FOCUS ONLY ON ANNEX I PARTIES’ PROJECTIONS.";0;6
"928";26784;2700;2003-12-10;228;"Norway";"United States";"Regarding the preparation of national greenhouse gas inventories, the US, opposed by NORWAY, urged that a reference to Protocol Articles 5 (methodological issues), 7 (communication of information) and 8 (review of information) should be include";"REGARDING THE PREPARATION OF NATIONAL GREENHOUSE GAS INVENTORIES, THE TARGET, OPPOSED BY SENDER, URGED THAT A REFERENCE TO PROTOCOL ARTICLES 5 (METHODOLOGICAL ISSUES), 7 (COMMUNICATION OF INFORMATION) AND 8 (REVIEW OF INFORMATION) SHOULD BE INCLUDE";0;6
"929";26789;125;2003-12-10;228;"Argentina";"Brazil";"ARGENTINA and BRAZIL opposed the Secretariat’s practice of withholding financial support for the participation in UNFCCC related meetings by Parties in arrears for more than three years,";"SENDER AND TARGET OPPOSED THE SECRETARIAT’S PRACTICE OF WITHHOLDING FINANCIAL SUPPORT FOR THE PARTICIPATION IN UNFCCC RELATED MEETINGS BY PARTIES IN ARREARS FOR MORE THAN THREE YEARS,";1;4
"930";26790;125;2003-12-10;228;"Brazil";"Argentina";"ARGENTINA and BRAZIL opposed the Secretariat’s practice of withholding financial support for the participation in UNFCCC related meetings by Parties in arrears for more than three years,";"TARGET AND SENDER OPPOSED THE SECRETARIAT’S PRACTICE OF WITHHOLDING FINANCIAL SUPPORT FOR THE PARTICIPATION IN UNFCCC RELATED MEETINGS BY PARTIES IN ARREARS FOR MORE THAN THREE YEARS,";1;4
"931";26791;2338;2003-12-10;228;"Argentina";"United States";"Noting the importance of this issue, the US, opposed by ARGENTINA, suggested that the SBI take this up at a future session.";"NOTING THE IMPORTANCE OF THIS ISSUE, THE TARGET, OPPOSED BY SENDER, SUGGESTED THAT THE SBI TAKE THIS UP AT A FUTURE SESSION.";0;6
"932";26879;2929;2003-12-12;230;"Saudi Arabia";"Oman";"SAUDI ARABIA, with OMAN, pointed to carbon sequestration as an option to offset emissions from fossil fuel use.";"SENDER, WITH TARGET, POINTED TO CARBON SEQUESTRATION AS AN OPTION TO OFFSET EMISSIONS FROM FOSSIL FUEL USE.";1;3
"933";26880;2929;2003-12-12;230;"Oman";"Saudi Arabia";"SAUDI ARABIA, with OMAN, pointed to carbon sequestration as an option to offset emissions from fossil fuel use.";"TARGET, WITH SENDER, POINTED TO CARBON SEQUESTRATION AS AN OPTION TO OFFSET EMISSIONS FROM FOSSIL FUEL USE.";1;3
"934";26881;2111;2003-12-12;230;"Nepal";"Canada";"NEPAL and CANADA advocated using a range of technologies";"SENDER AND TARGET ADVOCATED USING A RANGE OF TECHNOLOGIES";1;4
"935";26882;2111;2003-12-12;230;"Canada";"Nepal";"NEPAL and CANADA advocated using a range of technologies";"TARGET AND SENDER ADVOCATED USING A RANGE OF TECHNOLOGIES";1;4
"936";26899;3643;2003-12-12;230;"Maldives";"Mauritius";"The MALDIVES and MAURITIUS highlighted the vulnerability of SIDS, and called for technology transfer to address adaptation
needs";"THE SENDER AND TARGET HIGHLIGHTED THE VULNERABILITY OF SIDS, AND CALLED FOR TECHNOLOGY TRANSFER TO ADDRESS ADAPTATION
NEEDS";1;4
"937";26900;3643;2003-12-12;230;"Mauritius";"Maldives";"The MALDIVES and MAURITIUS highlighted the vulnerability of SIDS, and called for technology transfer to address adaptation
needs";"THE TARGET AND SENDER HIGHLIGHTED THE VULNERABILITY OF SIDS, AND CALLED FOR TECHNOLOGY TRANSFER TO ADDRESS ADAPTATION
NEEDS";1;4
"938";26901;1124;2003-12-12;230;"Colombia";"Bangladesh";"COLOMBIA stressed the important role of regional institutions and the need to strengthen regional development banks. (…) BANGLADESH emphasized the need for regional capacity-building activities";"SENDER STRESSED THE IMPORTANT ROLE OF REGIONAL INSTITUTIONS AND THE NEED TO STRENGTHEN REGIONAL DEVELOPMENT BANKS. (…) TARGET EMPHASIZED THE NEED FOR REGIONAL CAPACITY-BUILDING ACTIVITIES";1;4
"939";26902;1124;2003-12-12;230;"Bangladesh";"Colombia";"COLOMBIA stressed the important role of regional institutions and the need to strengthen regional development banks. (…) BANGLADESH emphasized the need for regional capacity-building activities";"TARGET STRESSED THE IMPORTANT ROLE OF REGIONAL INSTITUTIONS AND THE NEED TO STRENGTHEN REGIONAL DEVELOPMENT BANKS. (…) SENDER EMPHASIZED THE NEED FOR REGIONAL CAPACITY-BUILDING ACTIVITIES";1;4
"940";26903;2651;2004-05-03;232;"Peru";"Kenya";"Peru suggested that not enough progress had been made on public awareness, which she felt would be critical over the next few years. Kenya agreed, noting that her country’s efforts in this area had been hampered by a lack of funding.";"SENDER SUGGESTED THAT NOT ENOUGH PROGRESS HAD BEEN MADE ON PUBLIC AWARENESS, WHICH SHE FELT WOULD BE CRITICAL OVER THE NEXT FEW YEARS. TARGET AGREED, NOTING THAT HER COUNTRY’S EFFORTS IN THIS AREA HAD BEEN HAMPERED BY A LACK OF FUNDING.";1;4
"941";26904;2650;2004-05-03;232;"Kenya";"Peru";"Peru suggested that not enough progress had been made on
public awareness, which she felt would be critical over the next few years. Kenya agreed, noting that her country’s efforts in this area had been hampered by a lack of funding.";"TARGET SUGGESTED THAT NOT ENOUGH PROGRESS HAD BEEN MADE ON
PUBLIC AWARENESS, WHICH SHE FELT WOULD BE CRITICAL OVER THE NEXT FEW YEARS. SENDER AGREED, NOTING THAT HER COUNTRY’S EFFORTS IN THIS AREA HAD BEEN HAMPERED BY A LACK OF FUNDING.";1;4
"942";26905;629;2004-06-17;234;"United States";"Brazil";"BRAZIL urged including factoring out in the dialogue, while the US preferred not to engage in further recommendations on this matter.";"TARGET URGED INCLUDING FACTORING OUT IN THE DIALOGUE, WHILE THE SENDER PREFERRED NOT TO ENGAGE IN FURTHER RECOMMENDATIONS ON THIS MATTER.";0;6
"943";26912;3365;2004-06-17;234;"Tuvalu";"Brazil";"TUVALU, with BRAZIL, said that CDM projects must be additional
and not supported by official development assistance.";"SENDER, WITH TARGET, SAID THAT CDM PROJECTS MUST BE ADDITIONAL
AND NOT SUPPORTED BY OFFICIAL DEVELOPMENT ASSISTANCE.";1;3
"944";26913;3365;2004-06-17;234;"Brazil";"Tuvalu";"TUVALU, with BRAZIL, said that CDM projects must be additional
and not supported by official development assistance.";"TARGET, WITH SENDER, SAID THAT CDM PROJECTS MUST BE ADDITIONAL
AND NOT SUPPORTED BY OFFICIAL DEVELOPMENT ASSISTANCE.";1;3
"945";26922;2728;2004-06-17;234;"Samoa";"Barbados";"SAMOA emphasized the importance of avoiding duplication of work between the national communication and NAPA processes, and, with BARBADOS, noted that none of the projects proposed in their first national communications had been funded.";"SENDER EMPHASIZED THE IMPORTANCE OF AVOIDING DUPLICATION OF WORK BETWEEN THE NATIONAL COMMUNICATION AND NAPA PROCESSES, AND, WITH TARGET, NOTED THAT NONE OF THE PROJECTS PROPOSED IN THEIR FIRST NATIONAL COMMUNICATIONS HAD BEEN FUNDED.";1;3
"946";26923;2728;2004-06-17;234;"Barbados";"Samoa";"SAMOA emphasized the importance of avoiding duplication of work between the national communication and NAPA processes, and, with BARBADOS, noted that none of the projects proposed in their first national communications had been funded.";"TARGET EMPHASIZED THE IMPORTANCE OF AVOIDING DUPLICATION OF WORK BETWEEN THE NATIONAL COMMUNICATION AND NAPA PROCESSES, AND, WITH SENDER, NOTED THAT NONE OF THE PROJECTS PROPOSED IN THEIR FIRST NATIONAL COMMUNICATIONS HAD BEEN FUNDED.";1;3
"947";26924;127;2004-06-17;234;"Argentina";"Colombia";"ARGENTINA and COLOMBIA said outstanding contributions by developing countries should not be interpreted as lack of willingness to pay.";"SENDER AND TARGET SAID OUTSTANDING CONTRIBUTIONS BY DEVELOPING COUNTRIES SHOULD NOT BE INTERPRETED AS LACK OF WILLINGNESS TO PAY.";1;4
"948";26925;127;2004-06-17;234;"Colombia";"Argentina";"ARGENTINA and COLOMBIA said outstanding contributions by developing countries should not be interpreted as lack of willingness to pay.";"TARGET AND SENDER SAID OUTSTANDING CONTRIBUTIONS BY DEVELOPING COUNTRIES SHOULD NOT BE INTERPRETED AS LACK OF WILLINGNESS TO PAY.";1;4
"949";26926;4184;2004-06-17;234;"Uruguay";"St. Lucia";"URUGUAY and SAINT LUCIA encouraged holding workshops in other regions";"SENDER AND TARGET ENCOURAGED HOLDING WORKSHOPS IN OTHER REGIONS";1;4
"950";26927;4184;2004-06-17;234;"St. Lucia";"Uruguay";"URUGUAY and SAINT LUCIA encouraged holding workshops in other regions";"TARGET AND SENDER ENCOURAGED HOLDING WORKSHOPS IN OTHER REGIONS";1;4
"951";26995;3777;2004-06-18;235;"Russian Federation";"Burkina Faso";"The RUSSIAN FEDERATION and BURKINA FASO urged the structure of the HLS to allow for wide participation.";"THE SENDER AND TARGET URGED THE STRUCTURE OF THE HLS TO ALLOW FOR WIDE PARTICIPATION.";1;4
"952";26996;3777;2004-06-18;235;"Burkina Faso";"Russian Federation";"The RUSSIAN FEDERATION and BURKINA FASO urged the structure of the HLS to allow for wide participation.";"THE TARGET AND SENDER URGED THE STRUCTURE OF THE HLS TO ALLOW FOR WIDE PARTICIPATION.";1;4
"953";26997;3897;2004-06-18;235;"United States";"Korea, Republic";"The US and REPUBLIC OF KOREA supported a multi-year programme of work for the climate negotiations, and called for the period between COPs to be extended.";"THE SENDER AND REPUBLIC OF TARGET SUPPORTED A MULTI-YEAR PROGRAMME OF WORK FOR THE CLIMATE NEGOTIATIONS, AND CALLED FOR THE PERIOD BETWEEN COPS TO BE EXTENDED.";1;4
"954";26998;3897;2004-06-18;235;"Korea, Republic";"United States";"The US and REPUBLIC OF KOREA supported a multi-year programme of work for the climate negotiations, and called for the period between COPs to be extended.";"THE TARGET AND REPUBLIC OF SENDER SUPPORTED A MULTI-YEAR PROGRAMME OF WORK FOR THE CLIMATE NEGOTIATIONS, AND CALLED FOR THE PERIOD BETWEEN COPS TO BE EXTENDED.";1;4
"955";27042;2374;2004-06-18;235;"Tuvalu";"Brazil";"On additionality, TUVALU and others stressed the importance of accounting for additionality, with BRAZIL recalling that projects imply emissions in Annex I Parties";"ON ADDITIONALITY, SENDER AND OTHERS STRESSED THE IMPORTANCE OF ACCOUNTING FOR ADDITIONALITY, WITH TARGET RECALLING THAT PROJECTS IMPLY EMISSIONS IN ANNEX I PARTIES";1;3
"956";27043;2374;2004-06-18;235;"Brazil";"Tuvalu";"On additionality, TUVALU and others stressed the importance of accounting for additionality, with BRAZIL recalling that projects imply emissions in Annex I Parties";"ON ADDITIONALITY, TARGET AND OTHERS STRESSED THE IMPORTANCE OF ACCOUNTING FOR ADDITIONALITY, WITH SENDER RECALLING THAT PROJECTS IMPLY EMISSIONS IN ANNEX I PARTIES";1;3
"957";27050;837;2004-06-18;235;"Bolivia";"Canada";"CANADA, supported by BOLIVIA, proposed community participation in impact assessments";"TARGET, SUPPORTED BY SENDER, PROPOSED COMMUNITY PARTICIPATION IN IMPACT ASSESSMENTS";1;2
"958";27065;843;2004-06-18;235;"Sweden";"Canada";"CANADA, supported by SWEDEN, proposed a trial period to test CRF tables";"TARGET, SUPPORTED BY SENDER, PROPOSED A TRIAL PERIOD TO TEST CRF TABLES";1;2
"959";27066;204;2004-06-18;235;"Australia";"Japan";"AUSTRALIA and JAPAN stressed the need to emphasize mitigation";"SENDER AND TARGET STRESSED THE NEED TO EMPHASIZE MITIGATION";1;4
"960";27067;204;2004-06-18;235;"Japan";"Australia";"AUSTRALIA and JAPAN stressed the need to emphasize mitigation";"TARGET AND SENDER STRESSED THE NEED TO EMPHASIZE MITIGATION";1;4
"961";27082;1392;2004-06-18;235;"Japan";"Ghana";"GHANA, supported by JAPAN, said joint partnerships between developed and developing countries are essential to overcome barriers posed by intellectual property rights";"TARGET, SUPPORTED BY SENDER, SAID JOINT PARTNERSHIPS BETWEEN DEVELOPED AND DEVELOPING COUNTRIES ARE ESSENTIAL TO OVERCOME BARRIERS POSED BY INTELLECTUAL PROPERTY RIGHTS";1;2
"962";27089;133;2004-06-19;236;"Argentina";"Switzerland";"ARGENTINA and SWITZERLAND said the themes should appeal to ministers and delegates";"SENDER AND TARGET SAID THE THEMES SHOULD APPEAL TO MINISTERS AND DELEGATES";1;4
"963";27090;133;2004-06-19;236;"Switzerland";"Argentina";"ARGENTINA and SWITZERLAND said the themes should appeal to ministers and delegates";"TARGET AND SENDER SAID THE THEMES SHOULD APPEAL TO MINISTERS AND DELEGATES";1;4
"964";27149;3366;2004-06-19;236;"Tuvalu";"Brazil";"TUVALU, with BRAZIL, suggested an on-going discussion on the matter.";"SENDER, WITH TARGET, SUGGESTED AN ON-GOING DISCUSSION ON THE MATTER.";1;3
"965";27150;3366;2004-06-19;236;"Brazil";"Tuvalu";"TUVALU, with BRAZIL, suggested an on-going discussion on the matter.";"TARGET, WITH SENDER, SUGGESTED AN ON-GOING DISCUSSION ON THE MATTER.";1;3
"966";27209;366;2004-06-21;237;"New Zealand";"Australia";"AUSTRALIA, supported by NEW ZEALAND, welcomed a substantive discussion to identify gaps in the review.";"TARGET, SUPPORTED BY SENDER, WELCOMED A SUBSTANTIVE DISCUSSION TO IDENTIFY GAPS IN THE REVIEW.";1;2
"967";27294;1056;2004-06-22;238;"India";"China";"CHINA, supported by INDIA, suggested developing an action plan.";"TARGET, SUPPORTED BY SENDER, SUGGESTED DEVELOPING AN ACTION PLAN.";1;2
"968";27314;4123;2004-06-22;238;"United States";"Canada";"The US, with CANADA, proposed examining “win-win” opportunities";"THE SENDER, WITH TARGET, PROPOSED EXAMINING “WIN-WIN” OPPORTUNITIES";1;3
"969";27315;4123;2004-06-22;238;"Canada";"United States";"The US, with CANADA, proposed examining “win-win” opportunities";"THE TARGET, WITH SENDER, PROPOSED EXAMINING “WIN-WIN” OPPORTUNITIES";1;3
"970";27316;4171;2004-06-22;238;"Uganda";"Chile";"UGANDA, with CHILE, proposed developing a plan of action.";"SENDER, WITH TARGET, PROPOSED DEVELOPING A PLAN OF ACTION.";1;3
"971";27317;4171;2004-06-22;238;"Chile";"Uganda";"UGANDA, with CHILE, proposed developing a plan of action.";"TARGET, WITH SENDER, PROPOSED DEVELOPING A PLAN OF ACTION.";1;3
"972";27318;2418;2004-06-22;238;"Burkina Faso";"Bolivia";"On monitoring, BURKINA FASO, BOLIVIA and others called for explicit reference to involvement of local participants";"ON MONITORING, SENDER, TARGET AND OTHERS CALLED FOR EXPLICIT REFERENCE TO INVOLVEMENT OF LOCAL PARTICIPANTS";1;4
"973";27319;2418;2004-06-22;238;"Bolivia";"Burkina Faso";"On monitoring, BURKINA FASO, BOLIVIA and others called for explicit reference to involvement of local participants";"ON MONITORING, TARGET, SENDER AND OTHERS CALLED FOR EXPLICIT REFERENCE TO INVOLVEMENT OF LOCAL PARTICIPANTS";1;4
"974";27362;1037;2004-06-23;239;"Switzerland";"China";"CHINA, opposed by SWITZERLAND, said SBSTA-21 should focus on additional topics, including scientific, technical and socioeconomic aspects of climate change impacts";"TARGET, OPPOSED BY SENDER, SAID SBSTA-21 SHOULD FOCUS ON ADDITIONAL TOPICS, INCLUDING SCIENTIFIC, TECHNICAL AND SOCIOECONOMIC ASPECTS OF CLIMATE CHANGE IMPACTS";0;6
"975";27363;3060;2004-06-23;239;"Mali";"Sudan";"SUDAN, supported by MALI, suggested addressing adaptive capacity";"TARGET, SUPPORTED BY SENDER, SUGGESTED ADDRESSING ADAPTIVE CAPACITY";1;2
"976";27364;452;2004-06-23;239;"Bangladesh";"Russian Federation";"BANGLADESH emphasized livelihood adaptation and, with the RUSSIAN FEDERATION, regional climate modeling on impact assessment and prediction.";"SENDER EMPHASIZED LIVELIHOOD ADAPTATION AND, WITH THE TARGET, REGIONAL CLIMATE MODELING ON IMPACT ASSESSMENT AND PREDICTION.";1;3
"977";27365;452;2004-06-23;239;"Russian Federation";"Bangladesh";"BANGLADESH emphasized livelihood adaptation and, with the RUSSIAN FEDERATION, regional climate modeling on impact assessment and prediction.";"TARGET EMPHASIZED LIVELIHOOD ADAPTATION AND, WITH THE SENDER, REGIONAL CLIMATE MODELING ON IMPACT ASSESSMENT AND PREDICTION.";1;3
"978";27372;4168;2004-06-23;239;"United States";"Uganda";"UGANDA, opposed by the US, said decision 10/CP.9 (adaptation and mitigation) mandates SBSTA to do more than merely facilitate information exchange among Parties.";"TARGET, OPPOSED BY THE SENDER, SAID DECISION 10/CP.9 (ADAPTATION AND MITIGATION) MANDATES SBSTA TO DO MORE THAN MERELY FACILITATE INFORMATION EXCHANGE AMONG PARTIES.";0;6
